CUSTOMER_ID	PURCHASE_ID	ORDERDATE
3188	10125	2001-07-18
3188	7145	2001-08-17
3188	6628	2003-03-04
3188	9618	2004-12-01
3190	8400	1999-01-30
3192	6704	1999-01-01
3193	10054	2003-12-23
3195	6208	2003-12-21
3197	7257	2002-06-19
3200	9705	2000-09-08
3200	6355	2004-03-31
3207	7505	2001-11-06
3208	6297	2001-03-17
3209	7546	2002-07-06
3210	9515	2004-06-15
3210	18455	2004-07-24
3210	7123	2004-10-15
3214	7348	2001-01-27
3215	6133	2004-11-16
3219	6830	1999-02-05
3219	6943	2002-03-11
3223	8884	1999-03-15
3225	10122	1999-10-06
3226	6991	2000-07-19
3226	7806	2000-09-17
3228	5792	2000-03-14
3228	9697	2001-09-29
3229	6723	1999-12-02
3230	6483	2002-10-03
3231	9151	2003-03-22
3232	9237	2000-07-02
3232	5892	2003-04-25
3233	6923	2001-12-03
3235	6035	2001-04-07
3236	10639	2001-01-04
3236	7623	2002-08-15
3236	8540	2003-11-04
3236	8172	2003-12-24
3238	9626	1999-10-29
3239	10327	2003-09-08
3241	10710	1999-12-30
3242	7795	2001-10-04
3242	8313	2002-09-25
3243	5884	2002-08-27
3244	6969	1999-10-19
3249	7155	1999-12-15
3249	10681	2000-09-03
3249	8746	2002-06-17
3251	10272	2000-08-04
3252	8106	2003-04-06
3253	5741	1999-02-06
3253	8868	2004-09-26
3258	6124	2002-09-01
3260	5983	2000-10-23
3261	10241	2002-07-15
3262	10333	2001-06-19
3268	6881	2000-11-25
3268	7842	2003-09-17
3270	6623	1999-08-02
3270	8659	2001-02-21
3271	10201	2003-02-05
3271	6538	2004-07-01
3272	7607	2003-04-07
3273	8151	2001-06-28
3276	9194	1999-03-20
3278	9964	2000-12-14
3283	7151	2002-11-03
3284	8260	2003-10-24
3285	8805	2001-05-08
3286	6309	1999-06-24
3287	9749	2000-02-06
3287	6305	2002-03-10
3289	10362	2003-09-30
3290	6076	2000-04-12
3290	6514	2001-08-12
3291	6220	2000-01-26
3291	10584	2000-08-08
3293	7198	2001-10-09
3294	7218	2000-01-15
3294	8339	2001-12-09
3295	6091	1999-12-10
3296	7040	2004-04-04
3296	8408	2004-08-17
3296	18456	2004-09-25
3298	9855	2000-07-25
3298	10069	2001-02-27
3298	10393	2001-06-12
3298	7653	2002-01-11
3299	7762	2002-06-02
3299	10376	2003-06-16
3300	6656	2003-05-20
3301	6670	2004-07-01
3302	6655	2002-12-21
3305	10686	2002-04-04
3305	7889	2003-09-02
3306	9093	2004-06-12
3307	6457	1999-02-10
3307	8617	2002-03-22
3308	9472	2004-03-01
3312	7833	2002-11-18
3313	7609	1999-06-19
3316	7924	1999-05-02
3316	7589	2001-04-30
3316	6405	2003-10-31
3317	8700	2001-06-30
3320	7219	2004-08-28
3321	6410	2000-09-27
3321	8372	2002-10-04
3328	7472	1999-09-09
3328	6776	2004-03-29
3330	10482	1999-09-25
3330	6717	2001-06-29
3333	7396	1999-09-19
3334	9840	2002-04-26
3336	9294	2002-02-13
3338	6705	2000-10-30
3339	6747	2001-09-05
3340	7603	2003-02-24
3342	10203	2002-06-18
3343	9843	2003-08-10
3346	7105	2002-01-17
3347	10550	2001-01-03
3350	8490	2003-03-25
3351	8991	2001-05-28
3351	7874	2004-10-14
3352	9099	2003-01-08
3354	10364	2004-10-25
3357	9587	1999-11-19
3357	5846	2000-07-06
3358	7431	2004-03-14
3360	8750	1999-05-10
3360	10480	1999-09-17
3360	9965	2002-02-14
3362	6234	1999-01-21
3364	8920	2000-09-27
3364	7873	2004-12-15
3365	8262	2004-01-13
3367	6144	2003-10-30
3367	7109	2004-03-11
3370	8081	2002-10-24
3370	7947	2003-04-12
3370	6524	2003-12-10
3373	8160	2003-06-16
3374	6073	1999-12-10
3379	9831	2003-02-17
3380	9187	2004-03-21
3382	10040	1999-07-11
3382	9784	2000-11-07
3385	8674	2002-12-16
3385	7871	2003-12-02
3386	5748	2000-05-13
3390	9539	2003-08-19
3392	6697	2001-02-01
3393	6559	2003-03-20
3396	8412	2004-02-23
3398	6081	2000-12-08
3399	5941	2001-01-11
3399	8392	2001-08-08
3399	5754	2003-10-28
3400	5961	2002-12-17
3402	8846	2004-09-06
3404	7237	2003-01-02
3405	9952	2000-10-03
3405	7887	2000-10-12
3408	9400	2003-12-19
3409	7182	2001-10-24
3413	7196	2000-04-24
3413	6272	2000-09-14
3414	7449	1999-02-25
3416	6116	2002-02-01
3416	8591	2002-11-07
3418	6191	1999-04-02
3418	8487	2000-10-23
3418	9280	2003-12-05
3419	7870	2004-11-01
3421	5993	2003-08-07
3422	6843	1999-01-08
3423	5861	2004-03-02
3424	8845	1999-11-05
3426	6215	2000-04-30
3426	6312	2000-11-01
3428	10411	2003-04-08
3429	9719	1999-12-27
3429	7533	2000-05-13
3430	10441	2004-08-01
3431	8555	1999-08-30
3431	8672	2003-04-03
3433	8255	1999-02-17
3433	7049	2001-04-06
3434	10103	2000-05-27
3434	9032	2003-01-26
3435	5774	2001-07-07
3435	8045	2003-09-22
3436	9742	1999-12-31
3436	8524	2003-03-19
3438	10315	2003-12-18
3439	8699	2001-11-24
3440	8015	2001-06-20
3440	9962	2004-07-19
3441	10282	2001-12-22
3442	9649	2003-08-28
3443	7243	2001-01-14
3446	9767	2004-12-20
3447	10612	2002-05-23
3448	8445	2000-01-26
3448	7370	2002-10-27
3448	9866	2004-04-18
3449	10412	2003-05-25
3449	9382	2004-02-11
3451	8213	2002-05-24
3453	10495	2001-09-08
3456	6163	2002-11-26
3458	9651	2004-07-08
3461	9955	2004-08-01
3464	10277	2000-12-30
3465	8725	2000-03-16
3465	6987	2002-04-30
3468	5822	2001-07-01
3469	9322	1999-09-15
3469	9113	2003-07-21
3469	7804	2003-08-10
3471	5882	2001-06-10
3473	7106	2001-07-15
3474	9690	2002-12-04
3475	5852	2001-03-06
3475	6604	2002-06-04
3477	7499	2002-06-26
3478	7389	2003-11-21
3480	8698	2001-01-11
3480	5927	2002-10-25
3481	6241	2000-03-19
3481	10540	2001-01-04
3481	8456	2001-03-11
3484	8158	2001-12-22
3485	9633	2002-04-28
3486	9272	1999-04-27
3486	6431	2000-03-29
3486	10552	2002-04-21
3486	7426	2002-11-14
3487	7401	1999-09-09
3487	8629	2003-01-01
3488	8186	2002-10-17
3488	8203	2004-06-08
3489	8290	1999-12-11
3489	9336	2004-10-01
3491	9471	1999-02-13
3492	6783	1999-12-03
3492	10326	2001-04-25
3492	10524	2004-05-29
3496	9579	2001-10-17
3496	9543	2003-06-21
3497	8476	2003-12-02
3498	7757	2001-12-11
3499	6398	2000-07-12
3500	10304	2001-01-16
3503	9192	1999-11-05
3504	6224	1999-04-02
3506	7053	2003-01-20
3507	9121	2000-09-30
3507	7260	2001-08-01
3510	7629	1999-11-17
3515	7859	2002-12-13
3515	7269	2003-06-04
3521	7574	1999-02-05
3522	9020	2003-04-22
3525	8651	2000-02-10
3525	9058	2002-12-30
3525	9356	2003-12-06
3525	8380	2004-10-06
3525	6549	2004-10-12
3526	7706	1999-06-20
3526	9457	2003-01-02
3526	9454	2003-03-26
3529	10017	2000-05-13
3529	9689	2000-08-26
3530	10029	2001-08-30
3530	6453	2002-06-21
3534	9860	2001-04-30
3534	10218	2003-11-02
3535	6481	2002-12-27
3537	6790	2003-09-03
3539	10290	2001-12-13
3540	9051	2002-01-28
3544	10353	1999-05-07
3544	7138	2002-08-08
3545	8085	2000-05-31
3545	10150	2001-01-15
3545	9235	2001-07-14
3545	10514	2003-10-24
3547	10204	2000-04-20
3547	9213	2002-09-23
3548	8693	2000-02-26
3548	10155	2000-09-23
3549	7626	2002-04-29
3549	8391	2002-12-24
3552	8675	2004-03-02
3553	10421	2001-12-16
3554	7275	2004-01-19
3557	9629	2000-10-10
3557	8321	2003-03-11
3557	6772	2003-03-21
3558	7942	1999-03-22
3558	7428	2002-02-28
3558	6400	2003-10-13
3559	8668	2002-07-02
3560	6427	2002-06-14
3561	10714	2001-12-12
3562	6156	2001-06-15
3568	5910	2003-06-26
3569	7592	2003-02-05
3570	9661	2003-03-05
3571	8686	2001-12-12
3572	6425	2001-06-22
3578	7458	2004-01-09
3579	9284	2004-07-04
3581	6454	1999-12-11
3582	8334	2000-01-13
3583	6404	1999-03-16
3583	9956	1999-12-31
3586	9939	2002-05-17
3587	8432	2000-02-20
3588	5834	2003-06-24
3590	8308	1999-06-11
3590	9016	2001-09-09
3591	9941	2000-06-13
3591	7002	2002-09-21
3591	9048	2003-01-13
3593	7597	1999-03-25
3594	8834	2000-08-19
3594	9724	2002-05-20
3595	10041	2000-06-06
3595	7204	2002-01-23
3597	7802	2001-01-12
3600	8687	2003-01-09
3601	8468	1999-12-24
3601	9805	2003-11-28
3602	7391	2001-02-16
3603	9397	2003-11-03
3603	9395	2004-10-31
3604	7142	2000-12-02
3604	5872	2000-12-04
3606	6607	2000-09-27
3606	6464	2003-02-06
3607	10596	2004-03-30
3607	18457	2004-04-28
3607	8514	2004-05-01
3608	10663	2001-12-16
3609	7383	1999-01-16
3611	8323	2004-10-01
3611	8835	2004-10-26
3612	7487	2002-06-27
3613	8616	2002-06-15
3619	6533	2000-02-12
3620	9892	2000-05-11
3620	8193	2003-08-18
3626	6213	2004-03-15
3626	7371	2004-10-04
3627	9131	1999-11-01
3627	9398	2000-05-06
3627	7124	2004-01-01
3629	10261	2004-05-01
3633	10307	2002-02-19
3634	9401	2003-02-07
3636	9419	2000-06-17
3642	10060	2004-03-01
3643	9056	2002-12-01
3648	9297	2003-12-30
3649	6149	2003-10-22
3651	10025	2003-01-23
3653	9888	1999-11-18
3653	8727	2001-06-08
3655	9086	2004-08-20
3662	9863	2001-05-30
3663	7179	1999-11-11
3664	9146	1999-01-14
3664	9028	2001-08-04
3668	10185	2003-07-29
3670	6601	2002-03-22
3670	8344	2002-07-29
3673	7846	2001-10-22
3673	7168	2003-03-08
3674	6694	2002-06-27
3674	8864	2003-01-04
3676	5765	2001-05-07
3676	9012	2003-06-11
3679	7478	2001-05-30
3679	6034	2002-11-13
3682	9185	2004-03-19
3682	18458	2004-10-08
3684	8428	2000-01-07
3684	6744	2001-06-24
3684	5747	2002-05-14
3691	7462	2002-09-21
3693	6105	1999-08-18
3694	7071	2001-08-19
3695	10511	2000-07-06
3695	9666	2001-10-02
3695	6360	2003-10-15
3695	6242	2004-03-29
3696	7556	2003-11-15
3699	6562	2002-04-18
3699	5842	2003-07-26
3704	7665	2003-07-24
3705	8195	2002-01-14
3706	7739	2002-06-16
3707	10191	2000-04-14
3707	7558	2004-04-01
3709	8982	2003-07-25
3711	10140	2000-06-30
3712	10611	2000-10-25
3713	8140	2003-02-15
3713	8436	2003-09-07
3717	10156	1999-12-09
3718	6200	2000-10-25
3718	9188	2003-11-29
3719	9973	2004-04-14
3720	9970	2004-06-01
3722	10132	2004-01-21
3722	6522	2004-10-17
3724	7701	2001-05-15
3724	8519	2003-02-20
3725	6348	2002-03-13
3726	7646	2003-05-15
3729	6587	2000-03-26
3734	8006	2003-09-28
3739	9044	2003-03-10
3744	5906	2003-12-06
3746	6896	2003-01-15
3747	7103	1999-01-18
3747	9799	1999-11-07
3747	6388	2000-08-01
3748	7576	2004-03-26
3750	9575	2001-11-14
3751	7255	1999-07-21
3751	6576	2001-08-19
3753	10091	1999-08-05
3753	7364	2001-10-13
3755	6779	2004-05-03
3756	9806	2000-04-07
3756	7588	2003-06-17
3758	10637	1999-05-16
3758	10051	2001-06-01
3760	6367	2003-09-28
3765	7504	2000-02-14
3765	9291	2001-09-24
3769	9021	1999-05-25
3769	10093	2000-03-02
3772	8179	2001-05-09
3774	8944	2001-03-31
3777	8312	2001-03-08
3777	6166	2001-06-18
3781	8000	2000-07-06
3781	10285	2002-11-23
3782	10396	1999-05-12
3783	7823	2000-10-29
3785	6174	1999-07-01
3789	6171	2001-11-25
3791	6625	2002-06-30
3793	6078	2004-02-20
3796	6122	2001-11-20
3797	7149	2002-07-26
3798	10496	2000-02-17
3798	8202	2001-08-06
3800	9142	2002-09-13
3801	8744	2001-01-17
3801	8823	2002-12-30
3805	9592	1999-07-02
3805	9996	2001-06-11
3808	6751	2000-10-21
3808	8891	2004-10-06
3810	6214	2002-03-16
3810	10173	2003-05-06
3810	6798	2003-07-12
3812	9488	2001-03-18
3812	8212	2001-12-15
3813	7184	2001-12-30
3815	8219	1999-02-11
3817	7009	1999-02-18
3819	10074	2002-12-09
3820	10500	1999-05-11
3820	9231	2001-10-17
3823	10394	2000-09-28
3824	10316	2001-02-13
3825	8904	2003-12-22
3826	6039	1999-11-23
3829	5749	2003-06-07
3831	5779	2003-06-07
3833	10154	2003-11-07
3834	6665	2004-03-09
3836	10268	2004-12-11
3838	6738	2002-06-02
3839	8723	1999-12-27
3841	10591	1999-02-19
3841	8218	2001-05-15
3842	10574	2003-07-19
3843	6925	2000-10-21
3845	9647	2003-01-31
3848	6982	2003-06-02
3851	6766	2000-04-07
3851	8001	2001-11-01
3852	6331	2000-04-06
3852	7452	2004-04-01
3854	8695	2000-09-19
3854	10224	2004-07-17
3855	8020	2004-04-06
3856	7266	2001-01-13
3858	8190	2000-02-03
3862	8065	1999-02-10
3863	7654	1999-09-04
3864	9293	1999-07-21
3864	9679	2003-04-26
3865	7134	2000-10-30
3866	8416	2000-05-10
3867	9059	2003-12-22
3869	10563	2000-01-07
3869	8539	2003-03-26
3874	10485	2001-07-30
3876	10079	2000-09-03
3876	9522	2003-10-20
3877	6227	2000-08-11
3878	9355	2000-12-10
3880	6061	1999-11-10
3881	7791	2002-03-01
3883	9913	2002-04-16
3884	6944	2003-08-23
3887	10275	2002-05-12
3887	8785	2004-11-03
3889	9386	2001-12-16
3890	10448	2003-10-24
3894	7527	2002-08-09
3895	8815	2002-12-23
3897	5945	2002-10-16
3898	7724	2003-05-05
3898	6448	2004-01-23
3899	7897	2000-03-20
3899	8702	2003-04-09
3900	9523	2002-09-11
3902	10005	2001-02-13
3902	8239	2003-05-01
3904	7976	1999-06-21
3906	6512	2001-01-19
3906	8385	2003-05-10
3906	9245	2003-08-05
3906	10002	2003-09-30
3906	8479	2004-09-01
3909	7287	2000-07-06
3910	9368	2000-11-02
3911	8437	1999-07-28
3911	6042	2004-07-22
3913	8083	1999-07-16
3915	10205	2000-08-13
3916	9925	1999-11-19
3916	8022	2000-08-18
3918	10565	2003-03-09
3922	6983	2002-09-29
3924	6996	2002-09-08
3929	10164	1999-03-03
3929	7441	2002-08-29
3930	6369	2002-09-08
3930	9052	2003-06-02
3933	5777	2001-12-01
3934	6041	1999-01-25
3934	6202	2004-07-22
3935	6437	2000-12-08
3938	9091	2002-03-04
3942	7782	2001-01-20
3944	8508	2001-05-22
3947	7657	2003-09-27
3949	5772	2000-05-30
3950	6891	2003-06-11
3951	8005	2002-09-04
3954	7675	2004-07-11
3957	10649	2000-03-01
3958	7319	2004-03-02
3959	9597	2000-07-05
3959	6421	2001-02-27
3960	8200	2001-06-06
3962	8166	2002-02-12
3963	5766	1999-12-13
3963	10107	2002-01-22
3963	5986	2002-04-01
3965	7666	1999-10-02
3967	9334	2002-06-02
3968	7419	2004-12-12
3972	10483	1999-05-01
3973	8546	2004-04-08
3976	8021	2002-12-01
3977	7113	2000-01-21
3977	7127	2001-08-06
3977	6577	2004-12-26
3978	10429	1999-03-18
3980	8769	2004-01-17
3983	7092	2000-11-30
3983	6857	2004-10-24
3984	5768	2002-03-30
3985	9118	2002-08-15
3985	6634	2003-02-27
3986	9546	2003-04-17
3988	9050	1999-01-03
3989	8418	2000-02-13
3989	7926	2004-02-01
3989	5793	2004-11-29
3992	10516	2001-07-26
3992	7078	2002-10-16
3993	10100	2002-05-04
3999	5921	2002-01-02
4000	7359	1999-07-11
4001	9922	2000-11-10
4002	7817	2003-03-18
4005	8147	2003-02-26
4009	9234	2002-01-19
4010	10657	2003-03-21
4013	7365	2000-12-24
4013	6813	2001-07-22
4014	10708	2002-06-02
4016	10092	2003-12-24
4019	10451	2004-05-04
4021	9122	2003-07-14
4022	18459	2004-09-28
4023	18460	2004-08-21
4023	7968	2004-09-27
4025	6802	2004-09-20
4029	5823	2004-10-11
4030	7913	2002-12-15
4031	7511	1999-09-18
4035	7446	1999-05-13
4036	6570	2003-12-29
4040	8353	2003-07-10
4047	10549	2003-05-16
4051	18461	2004-06-08
4052	6683	1999-07-04
4054	8921	2001-11-15
4054	5914	2004-08-12
4056	7183	1999-09-20
4057	7137	2000-10-01
4072	10344	2001-06-16
4073	10115	2004-10-03
4075	9940	2002-04-27
4077	9255	2004-02-25
4078	10172	2001-08-19
4080	10136	2001-06-22
4085	7108	1999-02-19
4085	9491	2003-07-25
4085	5832	2004-07-03
4086	9545	1999-03-01
4086	6358	2000-03-12
4089	8263	2001-05-20
4091	7783	2000-10-06
4093	6819	2001-10-08
4095	8804	2000-08-20
4096	7242	1999-04-04
4096	6875	2001-04-26
4097	7830	1999-05-02
4100	9988	2000-10-02
4102	9582	2001-07-14
4102	6724	2003-11-20
4104	6066	2002-06-20
4105	7612	2003-06-05
4107	10188	1999-07-26
4109	6781	2002-05-26
4110	7703	1999-02-23
4110	8248	2003-03-14
4111	7944	2002-01-04
4111	10170	2002-12-20
4113	9534	2001-10-21
4115	8758	2002-03-29
4116	8214	2001-05-19
4116	9896	2002-10-31
4118	7852	2000-07-02
4118	7667	2000-07-17
4118	10606	2001-10-11
4118	9498	2002-03-06
4125	8028	2000-06-24
4125	9273	2002-07-07
4126	9909	2002-10-03
4128	6229	2004-06-01
4132	8866	2004-10-18
4135	6880	1999-04-07
4137	5989	2002-02-19
4138	7838	1999-05-27
4139	9867	2000-02-20
4140	7102	2003-07-18
4141	5811	2003-04-28
4141	6195	2003-05-31
4142	8425	2001-06-23
4145	10352	2003-06-20
4147	5949	2001-09-15
4151	7907	2002-02-05
4152	6727	1999-07-23
4153	9495	2000-09-15
4154	8410	1999-05-18
4154	10078	2000-02-18
4156	7415	2001-04-01
4156	7891	2001-10-26
4158	8008	2000-07-30
4158	9828	2004-01-02
4159	9303	1999-10-22
4159	6557	2003-08-10
4159	8013	2004-08-02
4160	10321	2000-01-06
4161	8407	2002-10-17
4162	7829	2002-01-24
4162	8828	2002-07-18
4162	6773	2004-04-23
4164	8177	2000-08-10
4164	6815	2001-08-20
4164	9520	2003-10-12
4164	6753	2004-11-03
4165	6379	2004-07-07
4165	18462	2004-09-17
4165	8803	2004-11-05
4166	10324	2002-10-26
4166	6223	2002-11-12
4166	6899	2003-06-27
4167	10659	2002-05-15
4167	8556	2003-03-12
4169	8191	2004-08-16
4170	10179	1999-07-04
4170	6429	2003-11-15
4171	10538	2000-03-21
4174	8180	2000-01-10
4174	10493	2002-02-28
4176	9078	2004-10-01
4177	7633	1999-03-25
4177	6924	2002-04-06
4178	6406	1999-07-26
4178	8997	2002-01-27
4182	7697	2000-12-22
4182	6458	2002-05-27
4183	5831	1999-09-11
4184	7969	2003-03-29
4186	6307	2003-01-22
4187	7193	1999-05-06
4187	5864	2004-09-01
4188	9407	2003-04-12
4189	8443	2001-04-13
4189	9634	2002-02-21
4190	10717	2001-06-08
4192	6188	2000-02-18
4192	8399	2002-04-13
4193	10718	1999-01-13
4194	6044	2000-05-07
4197	6879	2001-01-06
4197	8577	2003-08-22
4198	6023	2003-01-08
4200	8967	2004-10-31
4200	18463	2004-11-20
4205	5770	1999-02-25
4208	7743	2000-12-22
4209	7735	2001-03-24
4209	6929	2002-09-29
4210	10608	1999-07-22
4211	6317	1999-03-11
4212	6064	2002-08-20
4213	18464	2004-10-22
4216	9190	2004-10-07
4217	8885	2004-04-02
4217	18465	2004-04-11
4217	7327	2004-08-18
4217	8231	2004-09-29
4218	9455	2004-09-01
4219	10669	2000-09-03
4221	7936	2003-09-15
4223	9502	1999-02-05
4223	7163	2002-01-06
4225	6775	2000-03-26
4233	6157	2000-06-14
4233	7578	2000-08-09
4234	6468	2004-04-05
4237	9735	2001-02-23
4238	5782	2003-11-28
4242	8093	2000-07-12
4242	6523	2002-08-08
4242	8220	2003-03-07
4243	6107	2000-03-19
4249	6615	2000-02-19
4250	6439	2000-12-02
4252	6593	2000-07-29
4254	9411	2004-03-27
4255	9422	2004-09-26
4256	7718	1999-01-08
4256	6226	2003-12-26
4258	10559	2001-06-27
4260	9588	2004-10-21
4261	6701	2000-03-04
4261	7295	2004-01-06
4262	10116	2001-05-30
4263	5943	1999-02-02
4263	9703	2002-03-12
4265	9700	1999-08-09
4266	5791	1999-03-01
4266	6486	2003-07-21
4267	7964	2004-12-28
4268	8761	2004-01-01
4274	8169	2003-10-14
4277	9442	2001-02-03
4281	7057	1999-08-14
4281	8890	2001-04-23
4283	6528	2002-06-27
4283	7961	2004-06-23
4284	8146	2000-06-03
4284	10147	2001-01-01
4286	9470	2000-03-01
4294	7217	2002-07-27
4294	8511	2003-10-13
4295	10481	1999-04-02
4296	8473	2003-05-25
4297	6052	1999-05-13
4300	7544	2001-05-03
4303	9884	2000-10-02
4303	9910	2001-08-16
4306	7714	2001-04-29
4307	7135	2001-01-16
4307	6129	2002-11-12
4310	5746	2003-09-23
4311	6869	2004-04-01
4312	6086	2003-06-02
4313	9446	2002-10-15
4313	7259	2004-08-08
4314	9826	2000-12-15
4314	9129	2002-08-27
4314	6539	2004-12-05
4317	5874	2002-06-08
4318	8734	2003-09-16
4320	7975	2003-05-22
4321	7497	2000-06-08
4321	6446	2000-10-30
4324	7338	2000-12-13
4324	9440	2003-07-09
4328	8486	1999-02-25
4331	8277	2004-06-18
4331	18466	2004-10-28
4333	9957	2004-05-28
4335	18467	2004-05-01
4338	6707	2001-02-11
4340	7117	2001-01-05
4340	8819	2003-04-14
4343	6999	2004-03-01
4346	8475	2001-01-28
4347	6791	2001-03-14
4348	5851	2001-06-10
4349	10011	2000-03-28
4353	6434	2000-01-02
4355	10512	2001-11-21
4355	7960	2004-04-28
4356	9772	2003-02-01
4357	8159	2003-10-12
4360	10700	1999-11-11
4360	9429	2001-10-02
4360	6168	2002-03-15
4360	9484	2003-08-04
4361	9305	2002-06-12
4362	8336	2002-02-28
4363	10641	2001-03-17
4364	10567	1999-04-14
4364	6319	2004-01-22
4367	6115	1999-01-22
4369	7705	1999-04-20
4370	7003	2003-12-31
4371	9993	2004-03-05
4371	9728	2004-05-16
4371	18468	2004-07-28
4373	7276	2004-06-06
4382	6854	2000-01-29
4390	6083	2000-04-29
4393	5786	2001-05-12
4393	9459	2004-10-13
4395	8394	2003-04-25
4396	7835	2000-01-07
4396	7699	2000-09-06
4397	18469	2004-05-11
4398	9238	1999-01-08
4398	8209	1999-08-13
4398	8862	2002-07-23
4399	8396	1999-09-12
4399	8307	2003-05-12
4401	9259	2000-10-20
4403	9037	2004-07-01
4404	7293	2003-12-18
4408	8012	1999-04-02
4409	10508	2002-05-19
4409	6928	2004-08-01
4411	6575	2000-03-03
4411	8446	2001-01-05
4411	10237	2003-03-07
4411	6971	2004-01-31
4412	7656	1999-08-13
4412	8484	2003-07-31
4412	8084	2004-10-01
4414	9669	2001-06-02
4414	6396	2001-07-06
4416	6761	2002-06-10
4417	7060	2000-03-27
4417	6735	2003-05-19
4420	7557	2000-06-12
4420	9557	2002-05-25
4422	10235	2001-07-01
4422	9757	2001-11-01
4423	8359	1999-04-16
4424	9219	1999-12-08
4425	9009	2002-07-19
4426	6942	2000-10-26
4426	9450	2003-09-17
4426	7195	2004-12-21
4428	7152	2001-02-20
4428	10630	2001-10-15
4429	9816	1999-09-06
4429	8842	2004-04-28
4430	7436	2002-12-18
4431	10177	2000-08-07
4431	9686	2001-11-24
4431	8879	2003-08-10
4432	7421	2003-01-03
4435	7150	2001-11-06
4436	9616	2000-12-08
4437	9548	2002-03-11
4437	10461	2002-09-14
4438	6573	1999-06-16
4438	6167	2004-07-08
4439	10038	2000-02-18
4441	6314	1999-05-27
4441	10684	2001-03-06
4441	10276	2002-02-27
4442	8347	1999-05-28
4442	6416	2002-08-29
4443	6498	2000-07-09
4446	7865	2003-12-04
4449	6900	2003-09-21
4450	7832	2000-11-21
4456	6974	2002-12-11
4461	9239	1999-06-05
4462	7393	2004-07-06
4464	8786	2001-08-06
4465	6674	2003-07-17
4466	9854	2001-03-05
4466	8457	2002-07-04
4469	9890	2001-04-17
4469	6218	2003-10-27
4471	9047	1999-12-06
4473	9357	2002-04-23
4473	6190	2002-05-20
4473	6703	2003-01-21
4475	10216	2000-04-17
4477	5769	2000-11-28
4478	9500	1999-11-04
4479	8305	2000-04-15
4481	9706	2004-10-05
4482	9990	2002-08-04
4482	6669	2003-07-28
4483	7702	2000-01-22
4483	8236	2003-01-29
4486	10034	2003-10-18
4486	6029	2004-08-30
4487	7680	2000-10-05
4491	7621	2000-03-05
4493	6671	2002-01-10
4494	7490	2002-05-09
4495	6888	2004-04-11
4498	9755	2001-06-09
4498	10462	2003-05-04
4498	5911	2004-01-16
4499	9814	1999-10-28
4500	10244	2000-01-15
4507	8171	2001-02-06
4510	8099	2003-08-26
4511	6771	2000-12-04
4515	10408	2001-08-22
4515	9513	2001-10-21
4516	6485	2002-10-26
4519	7023	2000-08-13
4521	5871	1999-07-13
4524	7010	2001-08-25
4526	8605	2002-09-13
4526	10392	2004-04-15
4527	10071	1999-08-15
4528	9744	1999-07-08
4529	8599	2001-06-02
4531	8351	2002-04-21
4532	9841	1999-04-08
4535	10076	2002-11-30
4536	7979	1999-09-20
4536	5836	2002-09-09
4538	10210	2003-01-17
4540	7299	2000-04-25
4543	6261	1999-12-29
4545	5883	2001-08-29
4546	5840	2003-12-09
4548	8201	1999-07-10
4550	10306	2004-03-05
4552	8039	2002-11-06
4554	10027	2004-01-31
4555	9725	2004-09-30
4556	7893	2002-07-23
4556	10124	2003-05-05
4556	9692	2003-12-16
4557	9375	2002-10-10
4557	7564	2004-12-24
4558	5854	2002-03-05
4560	7678	2002-01-05
4560	10070	2004-08-27
4562	9740	2000-09-17
4566	8413	2000-04-30
4567	10217	1999-09-23
4567	8800	2001-05-21
4567	6114	2002-12-14
4568	9872	1999-04-02
4571	9797	2002-03-19
4571	7662	2003-09-30
4572	7896	1999-09-23
4573	8204	1999-09-25
4573	5995	2001-10-03
4573	10019	2002-02-16
4574	8685	2000-10-05
4578	7989	2000-01-07
4578	7158	2002-11-26
4578	9031	2003-01-16
4578	8266	2004-07-04
4581	9911	2002-12-16
4583	9655	1999-03-01
4584	6995	2002-06-02
4586	6922	1999-10-12
4586	7087	2002-01-09
4586	8654	2004-08-21
4589	6932	2003-06-07
4590	7825	2004-11-12
4592	7995	2003-05-22
4596	5933	2000-09-04
4597	9271	2002-09-26
4598	9083	1999-03-03
4598	5913	2000-02-13
4607	6820	1999-07-21
4608	7374	2000-06-24
4609	6640	2002-09-07
4610	7732	2004-10-17
4611	10086	2004-10-02
4615	6916	2004-03-02
4615	8505	2004-06-01
4616	5899	2000-07-11
4616	10240	2003-06-22
4620	5802	2000-07-23
4621	8782	2001-03-22
4625	6470	2001-10-07
4628	18470	2004-07-19
4633	9943	2001-05-01
4635	6785	2002-03-02
4637	7965	2003-02-06
4637	10355	2004-10-30
4638	7051	2001-07-15
4639	6660	2000-03-30
4644	6688	2002-06-18
4646	7110	2004-02-17
4647	8364	2000-07-24
4647	9124	2004-05-24
4649	6397	2003-05-23
4651	7563	2001-12-26
4651	8417	2002-07-03
4651	8199	2004-06-01
4652	8531	1999-10-22
4652	8318	2001-07-02
4652	8431	2001-09-12
4655	6231	2004-06-04
4657	7084	1999-04-16
4658	8551	2000-04-05
4658	7203	2002-07-14
4659	9268	1999-12-27
4662	6193	2002-01-29
4663	8149	2004-09-17
4666	9198	2001-03-02
4667	7362	1999-04-23
4667	7154	2001-07-13
4667	6667	2002-01-09
4669	9458	2001-08-19
4670	7463	1999-01-16
4670	7535	2001-12-16
